index,acquired,bankruptcy,company,company_name,description,industry,ticker
320,TRUE,FALSE,MILLIPORE CORPORATION (MIL),Millipore Corporation,"Acquired by Merck in 2010, Millipore provided tools for life science research and drug manufacturing.","equipment,health care",MIL
321,TRUE,FALSE,MARSHALL & ILSLEY CORPORATION (MI),Marshall & Ilsley Corporation,"Acquired by the Bank of Montreal in July 2011, Marshall & Ilsley was a registered bank holding company that provided financial services to corporate, institutional, government and individual customers principally in the midwestern states of the U.S.","banking,financial company",MI
322,TRUE,FALSE,"MEDCO HEALTH SOLUTIONS, INC. (MHS)","Medco Health Solutions, Inc.","Acquired by Express Scripts in 2011, Medco was a pharmacy benefit management company.",health care,MHS
323,FALSE,FALSE,"MOHAWK INDUSTRIES, INC. (MHK)","Mohawk Industries, Inc.","Mohawk manufactures residential and commercial floors, including carpet, rugs, ceramic tile, laminate, wood, stone, and vinyl flooring. Company brands include American Olean, Bigelow, Daltile, Durkan, IVC, Karastan, Lees, Marazzi, Mohawk, Pergo, Quick-Step and Unilin.",manufacturing,MHK
324,FALSE,FALSE,MGM RESORTS INTERNATIONAL (MGM),Mgm Resorts International,"MGM operates casino resorts that offer gaming, hotel, convention, dining, entertainment, and retail amenities in the U.S. and in Macau.",consumer services,MGM
325,TRUE,FALSE,"MCAFEE, INC. (MFE)","Mcafee, Inc.","McAfee was acquired by Intel in August 2010. The company provided computer security solutions for enterprises, governments, small and medium-sized businesses and consumers either directly or through a network of distribution partners.",software,MFE
326,FALSE,FALSE,"METLIFE, INC. (MET)","Metlife, Inc.","MetLife provides life insurance, annuities, employee benefits and asset management services.","financial company,insurance",MET
327,TRUE,FALSE,"MERRILL LYNCH & CO., INC (MER)","Merrill Lynch & Co., Inc","Acquired by Bank of America Corporation in 2009, Merrill Lynch engaged in capital markets, advisory and wealth and investment management activities.","asset management,banking,financial company,financial services",MER
328,FALSE,FALSE,"MEDIFAST, INC. (MED)","Medifast, Inc.","Medifast provides weight loss, weight management, and healthy living products and other consumable health and diet products.",health care,MED
329,FALSE,FALSE,MEDTRONIC PUBLIC LIMITED COMPANY (MDT),Medtronic Public Limited Company,"Medtronic manufactures and sells medical devices for treatment of cardiac and vascular disease, spine restorative therapy, diabetes therapy, as well as surgical solution","health care,medical devices",MDT
330,FALSE,FALSE,MEREDITH CORPORATION (MDP),Meredith Corporation,"Meredith operates television stations and websites in the U.S., and publishes subscription magazines and special interest publications.",media,MDP
331,FALSE,FALSE,"MONDELEZ INTERNATIONAL, INC. (MDLZ)","Mondelez International, Inc.","Mondelez manufactures and markets snacks and beverages around the world. The company portfolio includes the Nabisco, Oreo, Cadbury, and Trident brands.",consumer goods,MDLZ
332,FALSE,FALSE,MOODY’S CORPORATION (MCO),Moody’S Corporation,"Moody’s provides credit ratings, credit, capital markets and economic research, and data and analytical tools to financial institutions.",business services,MCO
333,FALSE,FALSE,MCKESSON CORPORATION (MCK),Mckesson Corporation,"McKesson distributes pharmaceuticals and medical supplies to healthcare providers in the U.S., operates retail pharmacies in Europe and supports independent pharmacy networks in North America with financial, operational and clinical solutions. The company also delivers clinical, patient care, financial, and supply chain technology to healthcare organizations.","business services,health care,IT services",MCK
334,FALSE,FALSE,MICROCHIP TECHNOLOGY INCORPORATED (MCHP),Microchip Technology Incorporated,"Microchip Technology develops, manufactures and sells specialized semiconductor products used for embedded control applications. Company products include microcontrollers, power management devices, wired and wireless connectivity devices, EEPROMs, and memory devices.",hardware,MCHP
335,FALSE,FALSE,MCDONALD'S CORPORATION (MCD),Mcdonald'S Corporation,"The company operates and franchises McDonald’s restaurants, which serve locally-relevant fast food and drinks in more than 100 countries.",consumer services,MCD
336,FALSE,FALSE,MBIA INC. (MBI),Mbia Inc.,"MBIA primarily provides financial reinsurance through its wholly-owned subsidiary, National Public Finance Guarantee Corporation.","financial company,insurance",MBI
337,FALSE,FALSE,"MATTEL, INC. (MAT)","Mattel, Inc.","Mattel markets and sells toys around the world. Company brands include Barbie, Fisher-Price, and American Girl.",consumer goods,MAT
338,FALSE,FALSE,MASCO CORPORATION (MAS),Masco Corporation,"Masco makes branded home improvement and building products, including KraftMaid and Merillat cabinets; Delta, Peerless, and Hansgrohe faucets, bath and shower fixtures; Hot Spring and Caldera spas; Behr paint, primer and stain; Kilz primer; Liberty and Brainerd decorative hardware; and Milgard windows and doors.","consumer goods,manufacturing",MAS
339,FALSE,FALSE,"MARRIOTT INTERNATIONAL, INC. (MAR)","Marriott International, Inc.","Marriott operates, franchises, and licenses hotels and timeshare properties under brand names that include The Ritz-Carlton, Renaissance Hotels, and Marriott Hotels",consumer services,MAR
340,FALSE,FALSE,THE MACERICH COMPANY (MAC),The Macerich Company,"The company is a self-administered and self-managed real estate investment trust (REIT) that is engaged in the acquisition, development, management and leasing of regional and community shopping centers throughout the U.S.","real estate,REIT",MAC
341,FALSE,FALSE,"MID-AMERICA APARTMENT COMMUNITIES, INC. (MAA)","Mid-America Apartment Communities, Inc.",MAA owns and operates multifamily apartment communities primarily located in the Southeast and Southwest regions of the U.S.,"real estate,REIT",MAA
342,FALSE,FALSE,MASTERCARD INCORPORATED (MA),Mastercard Incorporated,"MasterCard operates a payment transaction processing network, including authorization, clearing and settlement of transactions. The company also provides loyalty and reward programs, information services and consulting.","financial company,financial services",MA
343,FALSE,FALSE,"MACY'S, INC (M)","Macy'S, Inc","Macy's operates department stores in the U.S., as well as macys.com and bloomingdales.com. The company sells apparel and accessories, cosmetics, home furnishings and other consumer goods.",retail,M
344,FALSE,FALSE,LYONDELLBASELL INDUSTRIES N.V. (LYB),Lyondellbasell Industries N.V.,"LyondellBasell is a petrochemical company operating processing plants that convert liquid and gaseous hydrocarbon feedstocks into plastic resins and other chemicals used by customers to manufacture products such as food packaging, home furnishings, automotive components, paints and coatings. The company also operates an oil refinery in  Houston.",materials,LYB
345,TRUE,FALSE,"LEXMARK INTERNATIONAL, INC. (LXK)","Lexmark International, Inc.","Acquired in 2016, Lexmark provided business printing and imaging products, managed print services, document workflow and business process and content management solutions.",hardware,LXK
346,TRUE,FALSE,"LEVEL 3 COMMUNICATIONS, INC. (LVLT)","Level 3 Communications, Inc.","Level 3 provides integrated communications services to businesses. The company owns and operates a fiber optic network across North America, Europe and Latin America.",telecommunications,LVLT
347,FALSE,FALSE,SOUTHWEST AIRLINES CO. (LUV),Southwest Airlines Co.,"Southwest Airlines is a passenger airline that provides point-to-point, rather than the ""hub-and-spoke"", air transportation in the U.S. and near-international markets.",transportation,LUV
348,FALSE,FALSE,"LANDSTAR SYSTEM, INC. (LSTR)","Landstar System, Inc.","Landstar provides transportation management solutions principally in the U.S. and between the U.S. and other countries. Landstar markets its solutions primarily through independent commission sales agents, and exclusively utilizes third party capacity providers to transport customers’ freight.",transportation,LSTR
349,TRUE,FALSE,LSI CORP (LSI),Lsi Corp,"Acquired by Avago Technologies in 2013, LSI designed, developed and marketed semiconductors for storage and networking applications.",hardware,LSI
350,FALSE,FALSE,LAM RESEARCH CORPORATION (LRCX),Lam Research Corporation,Lam Research makes semiconductor wafer fabrication equipment and provides related services to the semiconductor industry.,equipment,LRCX
351,FALSE,FALSE,"LOWE’S COMPANIES, INC. (LOW)","Lowe’S Companies, Inc.","Lowe's is a home improvement retailer operating home centers, paint stores, hardware stores, lumber yards and garden centers primarily in the U.S.",retail,LOW
352,FALSE,FALSE,ALLIANT ENERGY CORPORATION (LNT),Alliant Energy Corporation,Alliant Energy is a regulated public utility that provides electric and gas service in the Midwest of the U.S.,utility,LNT
353,TRUE,FALSE,LINKEDIN CORPORATION (LNKD),Linkedin Corporation,"Acquired by Microsoft in 2016, LinkedIn was a professional network on the Internet, generating revenue from enterprises and professional organizations by selling recruiting and marketing solutions.","business services,internet",LNKD
354,FALSE,FALSE,LINCOLN NATIONAL CORPORATION (LNC),Lincoln National Corporation,"Lincoln National operates insurance and retirement businesses. Company products include annuities, life insurance, employer-sponsored retirement plans, and group life, disability and dental insurance.","asset management,financial company,insurance",LNC
355,FALSE,FALSE,LOCKHEED MARTIN CORPORATION (LMT),Lockheed Martin Corporation,"Lockheed Martin is a defense company that provides aeronautic, missile, information system, and military products and services, primarily to the U.S. and foreign governments. Company products include the F-35 and F-16 aircraft, and air and missile defense systems.",equipment,LMT
356,FALSE,FALSE,"LEGG MASON, INC. (LM)","Legg Mason, Inc.","Legg Mason is a global asset management company that provides investment management and related services to institutional and individual clients, company-sponsored mutual funds and other pooled investment vehicles. The company offers its products and services directly and through financial intermediaries.","asset management,financial company",LM
357,FALSE,FALSE,ELI LILLY AND COMPANY (LLY),Eli Lilly And Company,"Eli Lilly is a successor to a business founded in 1876. The company discovers, develops, manufactures, and markets human pharmaceutical products and animal health products. Human pharmaceuticals include endocrinology, neuroscience, oncology, and cardiovascular products","health care,pharmaceuticals",LLY
358,TRUE,FALSE,LINEAR TECHNOLOGY CORPORATION (LLTC),Linear Technology Corporation,"Acquired by Analog Devices in 2017, Linear Technology made analog integrated circuits for power management, data conversion, signal conditioning, and wireless sensing used in communications, networking, industrial, automotive, computer, medical, instrumentation, consumer, and military and aerospace systems.",hardware,LLTC
359,FALSE,FALSE,"L-3 COMMUNICATIONS HOLDINGS, INC. (LLL)","L-3 Communications Holdings, Inc.","L-3 is a prime contractor in Intelligence, Surveillance and Reconnaissance systems, aircraft modifications, logistics and maintenance, simulation and training, night vision and image intensification equipment, and security and detection systems. L-3 also provides communication and electronic systems used by military and commercial customers.","engineering and construction,equipment",LLL
