index,acquired,bankruptcy,company,company_name,description,industry,ticker
354,False,False,LINCOLN NATIONAL CORPORATION (LNC),Lincoln National Corporation,"Lincoln National operates insurance and retirement businesses. Company products include annuities, life insurance, employer-sponsored retirement plans, and group life, disability and dental insurance.","asset management,financial company,insurance",LNC
355,False,False,LOCKHEED MARTIN CORPORATION (LMT),Lockheed Martin Corporation,"Lockheed Martin is a defense company that provides aeronautic, missile, information system, and military products and services, primarily to the U.S. and foreign governments. Company products include the F-35 and F-16 aircraft, and air and missile defense systems.",equipment,LMT
356,False,False,"LEGG MASON, INC. (LM)","Legg Mason, Inc.","Legg Mason is a global asset management company that provides investment management and related services to institutional and individual clients, company-sponsored mutual funds and other pooled investment vehicles. The company offers its products and services directly and through financial intermediaries.","asset management,financial company",LM
357,False,False,ELI LILLY AND COMPANY (LLY),Eli Lilly And Company,"Eli Lilly is a successor to a business founded in 1876. The company discovers, develops, manufactures, and markets human pharmaceutical products and animal health products. Human pharmaceuticals include endocrinology, neuroscience, oncology, and cardiovascular products","health care,pharmaceuticals",LLY
358,True,False,LINEAR TECHNOLOGY CORPORATION (LLTC),Linear Technology Corporation,"Acquired by Analog Devices in 2017, Linear Technology made analog integrated circuits for power management, data conversion, signal conditioning, and wireless sensing used in communications, networking, industrial, automotive, computer, medical, instrumentation, consumer, and military and aerospace systems.",hardware,LLTC
359,False,False,"L-3 COMMUNICATIONS HOLDINGS, INC. (LLL)","L-3 Communications Holdings, Inc.","L-3 is a prime contractor in Intelligence, Surveillance and Reconnaissance systems, aircraft modifications, logistics and maintenance, simulation and training, night vision and image intensification equipment, and security and detection systems. L-3 also provides communication and electronic systems used by military and commercial customers.","engineering and construction,equipment",LLL
360,False,False,LKQ CORPORATION (LKQ),Lkq Corporation,"LKQ distributes vehicle products, including replacement parts, components and systems used in the repair and maintenance of vehicles. The main markets for the company are the U.S., Canada, the U.K, and the Benelux region in Europe.",business services,LKQ
361,True,False,LIFE TECHNOLOGIES CORPORATION (LIFE),Life Technologies Corporation,"Acquired by Thermo Fisher Scientific in 2014, Life Technologies was a biotechnology tools company. Company products  were also used in forensics, food and water testing and other industrial applications.","equipment,health care",LIFE
362,False,False,LABORATORY CORPORATION OF AMERICA HOLDINGS (LH),Laboratory Corporation Of America Holdings,"LabCorp provides clinical laboratory services used by hospitals, physicians and other healthcare providers, and end-to-end drug development support to pharmaceutical and biotechnology companies",health care,LH
363,False,False,LENNAR CORPORATION (LEN),Lennar Corporation,Lennar is primarily engaged in the construction and sale of single-family homes in the U.S. The company also provides real estate related financial services and investment management.,engineering and construction,LEN
364,False,True,LEHMAN BROTHERS HOLDINGS INC. (LEH),Lehman Brothers Holdings Inc.,"Lehman Brothers filed for bankruptcy in 2008. Prior to bankruptcy, Lehman Brothers provided a full array of financial services in equity and fixed income sales, trading and research, investment banking, asset management, private investment management and private equity.","banking,financial company,financial services",LEH
365,False,False,"LEGGETT & PLATT, INCORPORATED (LEG)","Leggett & Platt, Incorporated","Leggett & Platt was founded in 1883. The company is a diversified manufacturer that makes bedding, furniture, automotive, and aerospace components.","manufacturing,materials",LEG
366,False,False,"LEIDOS HOLDINGS, INC. (LDOS)","Leidos Holdings, Inc.","Leidos provides surveillance and reconnaissance collection and processing systems, advanced sensors, command and control solutions, training systems, and cybersecurity solutions for the U.S. Department of Defense, the intelligence community, and other government customers. The company also provides Electronic Health Record systems for government and commercial hospitals, and offers industrial engineering services.","business services,IT services",LDOS
367,False,False,"L BRANDS, INC. (LB)","L Brands, Inc.","L Brands is a specialty retailer that operates Victoria’s Secret, Bath & Body Works, and other brands.",retail,LB
368,False,False,LOEWS CORPORATION (L),Loews Corporation,"Loews is a holding company, whose subsidiaries include CNA Financial Corporation, a commercial property and casualty insurer, Diamond Offshore Drilling, Inc., an operator of offshore oil and gas drilling rigs, Boardwalk Pipeline Partners, LP, engaged in the transportation and storage of natural gas, and the Loews Hotels Holding Corporation, a hotel chain operator.","conglomerate,engineering and construction,energy,financial company,insurance",L
369,False,False,KANSAS CITY SOUTHERN (KSU),Kansas City Southern,Kansas City Southern is a North American railroad operator.,transportation,KSU
370,False,False,KOHL'S CORPORATION (KSS),Kohl'S Corporation,"Kohl's operates department stores in the U.S., and the Kohls.com e-commerce website. The company sells apparel, footwear, accessories, beauty and home products.",retail,KSS
371,True,False,"KRAFT FOODS GROUP, INC. (KRFT)","Kraft Foods Group, Inc.","Prior to its 2015 merger with Heinz, Kraft Foods was a worldwide consumer packaged food and beverage company that manufactured and marketed food and beverage products including cheese, meats, refreshment beverages, coffee, packaged dinners, refrigerated meals, and dressings, primarily in the United States and Canada.",consumer goods,KRFT
372,False,False,THE KROGER CO. (KR),The Kroger Co.,"Founded in 1883, Kroger operates retail food supermarkets under a variety of local banner names. Supermarkets are generally operated as combination food and drug stores, multi-department stores, marketplaces, or warehouses. The company also manufacture and process some of the food for sale in its stores.",retail,KR
373,False,True,EASTMAN KODAK COMPANY (KODK),Eastman Kodak Company,"Eastman Kodak primarily provides printing equipment, digital offset plates, and consumables to commercial print, direct mail, publishing and packaging industries. The company also licenses Kodak brands to third party consumer product manufacturers, and sells industrial and motion picture film.","consumer goods,equipment",KODK
374,False,False,THE COCA-COLA COMPANY (KO),The Coca-Cola Company,"The Coca-Cola Company is the world's largest beverage company. The company owns, licenses and markets a number of nonalcoholic beverage brands, primarily sparkling beverages, waters, juices, ready-to-drink teas and coffees, and energy and sports drinks.",consumer goods,KO
375,False,False,"CARMAX, INC. (KMX)","Carmax, Inc.","CarMax is a U.S. based auto retailer. The company purchases and sells used vehicles, and arranges financing for its customers.",retail,KMX
376,False,False,"KINDER MORGAN, INC. (KMI)","Kinder Morgan, Inc.","Kinder Morgan owns and operates pipelines and terminals that transport natural gas, oil, and petroleum products in North America.","energy,transportation",KMI
377,False,False,KIMBERLY-CLARK CORPORATION (KMB),Kimberly-Clark Corporation,"Kimberly-Clark provides personal care, consumer tissue and professional products under brands such as Huggies, Kotex, Kleenex, and Scott.","consumer goods,health care",KMB
378,False,False,KLA-TENCOR CORPORATION (KLAC),Kla-Tencor Corporation,"KLA-Tencor supplies process control and yield management solutions for the semiconductor and nanoelectronics industries. Company products are also used in other high technology industries, including the light emitting diode (LED) and data storage industries, as well as general materials research.","equipment,hardware",KLAC
379,False,False,KIMCO REALTY CORPORATION (KIM),Kimco Realty Corporation,"Kimco Realty is a self-administered real estate investment trust (""REIT"") that owns and operates open-air shopping centers.","real estate,REIT",KIM
380,False,False,THE KRAFT HEINZ COMPANY (KHC),The Kraft Heinz Company,"Kraft Heinz manufactures and markets food and beverages, including condiments and sauces, cheese and dairy, meals, meats, refreshment beverages, and coffee throughout the world, under brands including Heinz, Kraft, Oscar Mayer, Planters, Philadelphia, Velveeta, Lunchables, Maxwell House, Capri Sun, and Ore-Ida.",consumer goods,KHC
381,True,False,"KING PHARMACEUTICALS, INC. (KG)","King Pharmaceuticals, Inc.","Acquired by Pfizer in 2010, King Pharmaceuticals was a pharmaceutical company developing pain medicines and hospital products for use in humans, and medicated feed additives and water-soluble therapeutics for use in poultry, cattle, and swine.","health care,pharmaceuticals",KG
382,False,False,KEYCORP (KEY),Keycorp,"KeyCorp provides retail and commercial banking, commercial leasing, investment management, consumer finance, commercial mortgage servicing, and investment banking products to individual, corporate, and institutional clients.","banking,financial company",KEY
